Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Company,Company response,Timely response?,Consumer disputed?,mes
1184538,Debt collection,,False statements or representation,NM,87110.0,5 days,CNG Financial Corporation,Closed with explanation,True,,1
1184532,Payday loan,,Received a loan I didn't apply for,FL,32953.0,5 days,"Financial Filing & Reporting, Inc.",Closed with explanation,True,,1
1184550,Bank account or service,Checking account,"Account opening, closing, or management",NY,11213.0,0 days,Bank of America,Closed with explanation,True,,1
1184542,Debt collection,Medical,Cont'd attempts collect debt not owed,TX,75181.0,0 days,"Commonwealth Financial Systems, Inc.",Closed with explanation,True,No,1
1184548,Credit reporting,,Incorrect information on credit report,WA,99208.0,5 days,Equifax,Closed with explanation,True,No,1
1184546,Consumer loan,Installment loan,Managing the loan or lease,PA,16117.0,5 days,"CashCall, Inc.",Closed with explanation,True,No,1
1184602,Debt collection,,Cont'd attempts collect debt not owed,TX,77901.0,5 days,"Convergent Resources, Inc.",Closed with explanation,True,,1
1184555,Credit reporting,,Incorrect information on credit report,ID,83858.0,0 days,Equifax,Closed with explanation,True,Yes,1
1184601,Debt collection,Payday loan,Communication tactics,AL,36116.0,0 days,"Risecredit, LLC",Closed with explanation,True,No,1
1184576,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",WA,98802.0,5 days,CLS Mortgage,Untimely response,False,,1
1184569,Consumer loan,Installment loan,Managing the loan or lease,NJ,8536.0,6 days,"Enova International, Inc.",Closed with explanation,True,,1
1184563,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",CA,95762.0,0 days,HSBC,Closed with explanation,True,No,1
1184567,Bank account or service,Checking account,"Making/receiving payments, sending money",AZ,85258.0,5 days,Wells Fargo,Closed with explanation,True,,1
1184597,Debt collection,Non-federal student loan,False statements or representation,FL,32958.0,5 days,KeyBank NA,Closed with explanation,True,,1
1184579,Credit card,,Billing statement,IL,60008.0,0 days,Discover,Closed with explanation,True,No,1
1184588,Credit reporting,,Credit reporting company's investigation,TX,76634.0,21 days,Equifax,Closed with explanation,True,Yes,1
1184585,Credit card,,Customer service / Customer relations,FL,34491.0,5 days,Bank of America,Closed with explanation,True,,1
1184620,Debt collection,Credit card,Cont'd attempts collect debt not owed,MA,2771.0,0 days,Discover,Closed with explanation,True,No,1
1184644,Debt collection,"Other (phone, health club, etc.)",Communication tactics,TX,76248.0,5 days,Resurgent Capital Services L.P.,Closed with explanation,True,,1
1184708,Debt collection,"Other (phone, health club, etc.)",Communication tactics,IL,62568.0,6 days,Sunrise Credit Services Inc.,Closed with non-monetary relief,True,No,1
1184619,Credit reporting,,Unable to get credit report/credit score,CT,6096.0,0 days,Equifax,Closed with non-monetary relief,True,No,1
1184613,Payday loan,,Charged fees or interest I didn't expect,IN,47802.0,6 days,Delbert Services,Closed with explanation,True,,1
1184610,Debt collection,Non-federal student loan,Communication tactics,AZ,85719.0,6 days,Ceannate,Closed with explanation,True,,1
1184618,Bank account or service,Savings account,"Account opening, closing, or management",OH,43123.0,2 days,PNC Bank,Closed with explanation,True,,1
1184615,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,CA,92805.0,0 days,Encore Capital Group,Closed with explanation,True,,1
1184680,Debt collection,,Disclosure verification of debt,KS,67665.0,0 days,"The CMI Group, Inc.",Closed with non-monetary relief,True,No,1
1184626,Bank account or service,Savings account,Deposits and withdrawals,SC,29466.0,5 days,BB&T Financial,Closed with explanation,True,,1
1184676,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",PA,18324.0,0 days,"Green Tree Servicing, LLC",Closed with explanation,True,,1
1184637,Debt collection,Auto,Communication tactics,KY,41042.0,6 days,"Byrider Franchising, LLC",Closed with explanation,True,,1
1184625,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,AZ,85040.0,33 days,"Ray Klein, Inc.",Closed,True,Yes,1
1184623,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",TX,75227.0,0 days,Specialized Loan Servicing LLC,Closed with explanation,True,,1
1184735,Debt collection,Credit card,Taking/threatening an illegal action,MI,48433.0,0 days,Capital One,Closed with explanation,True,,1
1184645,Debt collection,"Other (phone, health club, etc.)",Communication tactics,TX,76248.0,2 days,Citibank,Closed with explanation,True,,1
1184773,Debt collection,,Communication tactics,VA,24012.0,0 days,"Thomas, King & Associates",Closed with explanation,True,Yes,1
1184671,Debt collection,,Improper contact or sharing of info,FL,33971.0,0 days,"World Recovery Service, LLC",Untimely response,False,,1
1184663,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NC,28678.0,0 days,Bank of America,Closed with explanation,True,,1
1184662,Debt collection,,Communication tactics,AZ,85138.0,1 days,Cade Investments LLC,Closed with explanation,True,,1
1184653,Debt collection,,Communication tactics,FL,32244.0,5 days,Encore Capital Group,Closed with explanation,True,,1
1184660,Debt collection,Credit card,Taking/threatening an illegal action,PA,17109.0,6 days,"Expert Global Solutions, Inc.",Closed with explanation,True,,1
1184697,Debt collection,,Cont'd attempts collect debt not owed,PA,18607.0,6 days,Transworld Systems Inc.,Closed with explanation,True,,1
1184692,Debt collection,Medical,False statements or representation,OH,43147.0,5 days,"Choice Recovery, Inc.",Closed with explanation,True,,1
1184690,Consumer loan,Installment loan,Managing the loan or lease,MO,65584.0,6 days,"General Financial, Inc.",Closed with explanation,True,No,1
1184696,Debt collection,Credit card,Taking/threatening an illegal action,FL,33012.0,47 days,AUDUBON LIBERTY & ASSOCIATES,Untimely response,False,,1
1184725,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,FL,33716.0,6 days,Southern Management Systems Inc.,Closed with explanation,True,No,1
1184717,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",SC,29464.0,0 days,"Select Portfolio Servicing, Inc",Closed with explanation,True,,1
1184714,Debt collection,Payday loan,Communication tactics,TN,37043.0,5 days,"Harpeth Financial Services, LLC",Closed with explanation,True,,1
1183688,Credit card,,Rewards,GA,30319.0,5 days,Citibank,Closed with non-monetary relief,True,,1
1183635,Credit reporting,,Incorrect information on credit report,AR,71657.0,0 days,Experian,Closed with non-monetary relief,True,,1
1183632,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",CA,91436.0,5 days,"Bayview Loan Servicing, LLC",Closed with explanation,True,Yes,1
1183619,Mortgage,Other mortgage,Other,MI,48236.0,20 days,"Bayview Loan Servicing, LLC",Closed with explanation,True,,1
1183630,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",MO,63304.0,0 days,Ocwen,Closed with explanation,True,Yes,1
1183634,Mortgage,Home equity loan or line of credit,"Application, originator, mortgage broker",FL,33435.0,0 days,BB&T Financial,Closed with explanation,True,Yes,1
1183627,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",FL,33486.0,6 days,JPMorgan Chase,Closed with explanation,True,Yes,1
1183672,Credit reporting,,Incorrect information on credit report,WA,98908.0,0 days,Equifax,Closed with explanation,True,No,1
1183686,Bank account or service,Checking account,"Account opening, closing, or management",NY,12550.0,0 days,Bank of America,Closed with monetary relief,True,,1
1183646,Bank account or service,Other bank product/service,"Account opening, closing, or management",MD,20744.0,9 days,Capital One,Closed with explanation,True,,1
1183645,Mortgage,FHA mortgage,"Application, originator, mortgage broker",OH,44646.0,6 days,Wells Fargo,Closed with explanation,True,Yes,1
1183652,Credit reporting,,Incorrect information on credit report,CA,94019.0,0 days,Experian,Closed with non-monetary relief,True,Yes,1
1183651,Credit reporting,,Incorrect information on credit report,CA,94019.0,0 days,TransUnion,Closed with non-monetary relief,True,Yes,1
1183650,Credit reporting,,Incorrect information on credit report,CA,94019.0,0 days,Equifax,Closed with explanation,True,No,1
1183647,Credit card,,Billing disputes,CA,94019.0,5 days,Amex,Closed with explanation,True,,1
1183649,Credit reporting,,Incorrect information on credit report,CA,94019.0,0 days,Experian,Closed with explanation,True,Yes,1
1183648,Credit card,,Other,CA,94019.0,6 days,Bank of America,Closed with explanation,True,,1
1183654,Credit card,,Other,CA,94019.0,6 days,JPMorgan Chase,Closed with explanation,True,Yes,1
1183665,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",GA,30024.0,0 days,Ocwen,Closed with explanation,True,,1
1183664,Bank account or service,Checking account,"Account opening, closing, or management",FL,32217.0,6 days,SunTrust Bank,Closed with monetary relief,True,No,1
1183657,Credit reporting,,Incorrect information on credit report,NJ,7020.0,0 days,Experian,Closed with explanation,True,No,1
1183684,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",NV,89108.0,0 days,U.S. Bancorp,Closed with non-monetary relief,True,Yes,1
1183679,Debt collection,Auto,Communication tactics,PA,15906.0,0 days,Ally Financial Inc.,Closed with explanation,True,,1
1183673,Credit reporting,,Incorrect information on credit report,WA,98908.0,0 days,TransUnion,Closed with explanation,True,No,1
1183682,Credit card,,Arbitration,WA,98122.0,0 days,JPMorgan Chase,Closed with explanation,True,No,1
1183715,Consumer loan,Vehicle lease,Managing the loan or lease,NY,14207.0,6 days,Ally Financial Inc.,Closed with explanation,True,,1
1183704,Consumer loan,Vehicle loan,Managing the loan or lease,TX,77469.0,0 days,Capital One,Closed with explanation,True,No,1
1183702,Credit card,,Late fee,TX,87560.0,6 days,Capital One,Closed with explanation,True,Yes,1
1183700,Debt collection,Medical,Cont'd attempts collect debt not owed,FL,33508.0,0 days,"Retrieval-Masters Creditors Bureau, Inc.",Closed,True,No,1
1184724,Credit card,,Identity theft / Fraud / Embezzlement,VA,22042.0,0 days,Capital One,Closed with explanation,True,,1
1183696,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",SC,29720.0,0 days,Ocwen,Closed with explanation,True,Yes,1
1183707,Credit reporting,,Incorrect information on credit report,CA,92067.0,19 days,TransUnion,Closed with explanation,True,,1
1183706,Credit reporting,,Incorrect information on credit report,CA,92067.0,19 days,Experian,Closed with explanation,True,,1
1183705,Bank account or service,Cashing a check without an account,"Account opening, closing, or management",NJ,7080.0,1 days,Wells Fargo,Closed with explanation,True,No,1
1183710,Other financial service,Credit repair,Customer service/Customer relations,NY,11234.0,8 days,"On-Site Manager, Inc.",Closed with explanation,False,,1
1183708,Credit reporting,,Incorrect information on credit report,CA,92067.0,19 days,Equifax,Closed with explanation,True,,1
1183716,Credit card,,Delinquent account,NJ,7724.0,27 days,"United Recovery Systems, LP",Closed with explanation,True,,1
1184115,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",WA,98661.0,5 days,Navy FCU,Closed with monetary relief,True,,1
1184772,Debt collection,Medical,Improper contact or sharing of info,TX,75002.0,0 days,West Corporation,Closed with explanation,True,,1
1183950,Student loan,Non-federal student loan,Can't repay my loan,NJ,7662.0,0 days,Navient,Closed with explanation,True,,1
1184019,Debt collection,Credit card,Cont'd attempts collect debt not owed,VA,23235.0,8 days,"Financial Credit Service, Inc.",Closed with explanation,True,Yes,1
1183869,Credit reporting,,Incorrect information on credit report,FL,33462.0,13 days,TransUnion,Closed with non-monetary relief,True,,1
1183866,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,WA,98038.0,0 days,"ACCELERATED COLLECTION SERVICE, INC",Untimely response,False,,1
1184767,Consumer loan,Vehicle loan,Problems when you are unable to pay,LA,71112.0,0 days,Ally Financial Inc.,Closed with explanation,True,Yes,1
1184742,Consumer loan,Personal line of credit,Problems when you are unable to pay,GA,31903.0,0 days,Southern Management Corp,Closed with explanation,True,,1
1183865,Consumer loan,Vehicle loan,Managing the loan or lease,TX,75203.0,0 days,Capital One,Closed with explanation,True,No,1
1183949,Credit reporting,,Incorrect information on credit report,MA,2360.0,0 days,Equifax,Closed with explanation,True,Yes,1
1183915,Money transfers,Domestic (US) money transfer,Other service issues,NY,11516.0,6 days,MoneyGram,Closed with explanation,True,,1
1183877,Student loan,Non-federal student loan,Can't repay my loan,AZ,85226.0,0 days,Genesis Lending,Closed with explanation,True,Yes,1
1183876,Credit reporting,,Credit reporting company's investigation,TX,77066.0,0 days,Equifax,Closed with explanation,True,Yes,1
1183873,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",FL,32218.0,0 days,Ocwen,Closed with explanation,True,No,1
1183872,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",NV,89146.0,0 days,JPMorgan Chase,Closed with explanation,True,,1
1183870,Consumer loan,Installment loan,Taking out the loan or lease,TN,38018.0,5 days,"CashCall, Inc.",Closed with explanation,True,,1
1183875,Credit reporting,,Credit reporting company's investigation,TX,77066.0,0 days,TransUnion,Closed with explanation,True,,1
1183874,Credit reporting,,Credit reporting company's investigation,TX,77066.0,5 days,Experian,Closed with non-monetary relief,True,Yes,1
1183887,Credit card,,Customer service / Customer relations,KY,40206.0,0 days,U.S. Bancorp,Closed with explanation,True,No,1
1183914,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",NY,10956.0,0 days,Nationstar Mortgage,Closed with explanation,True,No,1
1183883,Credit card,,Billing disputes,CO,80031.0,0 days,HSBC,Closed with monetary relief,True,,1
1183878,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",MS,39452.0,0 days,"Green Tree Servicing, LLC",Closed with explanation,True,,1
1183880,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",SD,57701.0,0 days,Wells Fargo,Closed with explanation,True,,1
